strain 	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	originating_lab	submitting_lab	authors	url	title	date_submitted
Australia/VIC1175/2020	ncov	?	MT451784	2020-04-10	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29797	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451784	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1175/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC1186/2020	ncov	?	MT451790	2020-04-11	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29797	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451790	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1186/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC1199/2020	ncov	?	MT451796	2020-03-31	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29812	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451796	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1199/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC1200/2020	ncov	?	MT451797	2020-03-31	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29812	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451797	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1200/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC1208/2020	ncov	?	MT451799	2020-04-01	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29810	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451799	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1208/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC1251/2020	ncov	?	MT451827	2020-04-10	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29777	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451827	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1251/2020 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC127/2020	ncov	?	MT451034	2020-03-20	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29809	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451034	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC127/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC14/2020	ncov	?	MT450931	2020-02-02	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29797	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT450931	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC14/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC157/2020	ncov	?	MT451061	2020-03-17	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29796	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451061	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC157/2020, complete genome	2020-05-11
Australia/VIC17/2020	ncov	?	MT450932	2020-03-07	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29802	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT450932	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC17/2020, complete genome	2020-05-11
Australia/VIC174/2020	ncov	?	MT451077	2020-03-18	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29799	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451077	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC174/2020, complete genome	2020-05-11
Australia/VIC187/2020	ncov	?	MT451089	2020-03-19	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29832	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451089	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC187/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC205/2020	ncov	?	MT451106	2020-03-19	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29798	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451106	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC205/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC207/2020	ncov	?	MT451108	2020-03-19	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29813	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451108	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC207/2020, complete genome	2020-05-11
Australia/VIC241/2020	ncov	?	MT451139	2020-03-21	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29798	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451139	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC241/2020, complete genome	2020-05-11
Australia/VIC248/2020	ncov	?	MT451145	2020-03-21	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29805	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451145	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC248/2020, complete genome	2020-05-11
Australia/VIC254/2020	ncov	?	MT451151	2020-03-21	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29813	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451151	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC254/2020, complete genome	2020-05-11
Australia/VIC259/2020	ncov	?	MT451155	2020-03-21	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29802	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451155	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC259/2020, complete genome	2020-05-11
Australia/VIC27/2020	ncov	?	MT450942	2020-03-10	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29812	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT450942	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC27/2020, complete genome	2020-05-11
Australia/VIC289/2020	ncov	?	MT451183	2020-03-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29816	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451183	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC289/2020, complete genome	2020-05-11
Australia/VIC29/2020	ncov	?	MT450944	2020-03-10	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29813	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT450944	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC29/2020, complete genome	2020-05-11
Australia/VIC295/2020	ncov	?	MT451187	2020-03-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29813	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451187	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC295/2020, complete genome	2020-05-11
Australia/VIC300/2020	ncov	?	MT451192	2020-03-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29803	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451192	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC300/2020, complete genome	2020-05-11
Australia/VIC302/2020	ncov	?	MT451194	2020-03-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29813	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451194	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC302/2020, complete genome	2020-05-11
Australia/VIC306/2020	ncov	?	MT451198	2020-03-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29813	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451198	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC306/2020, complete genome	2020-05-11
Australia/VIC312/2020	ncov	?	MT451204	2020-03-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29803	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451204	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC312/2020, complete genome	2020-05-11
Australia/VIC319/2020	ncov	?	MT451211	2020-03-24	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29813	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451211	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC319/2020, complete genome	2020-05-11
Australia/VIC322/2020	ncov	?	MT451214	2020-03-24	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29807	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451214	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC322/2020, complete genome	2020-05-11
Australia/VIC329/2020	ncov	?	MT451221	2020-03-17	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29841	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451221	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC329/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC330/2020	ncov	?	MT451222	2020-03-18	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29787	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451222	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC330/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC367/2020	ncov	?	MT451258	2020-03-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29843	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451258	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC367/2020, complete genome	2020-05-11
Australia/VIC380/2020	ncov	?	MT451267	2020-03-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29784	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451267	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC380/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC385/2020	ncov	?	MT451272	2020-03-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29802	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451272	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC385/2020, complete genome	2020-05-11
Australia/VIC413/2020	ncov	?	MT451289	2020-03-26	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29803	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451289	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC413/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC423/2020	ncov	?	MT451297	2020-03-25	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29792	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451297	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC423/2020 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC431/2020	ncov	?	MT451305	2020-03-25	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29789	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451305	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC431/2020 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC443/2020	ncov	?	MT451314	2020-03-27	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29812	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451314	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC443/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC47/2020	ncov	?	MT450962	2020-03-12	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29806	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT450962	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC47/2020, complete genome	2020-05-11
Australia/VIC479/2020	ncov	?	MT451339	2020-03-28	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29787	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451339	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC479/2020 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC489/2020	ncov	?	MT451347	2020-03-29	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29793	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451347	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC489/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC49/2020	ncov	?	MT450964	2020-03-12	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29807	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT450964	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC49/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC498/2020	ncov	?	MT451354	2020-03-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29812	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451354	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC498/2020, complete genome	2020-05-11
Australia/VIC534/2020	ncov	?	MT451368	2020-03-25	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29803	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451368	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC534/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC54/2020	ncov	?	MT450969	2020-03-12	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29804	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT450969	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC54/2020, complete genome	2020-05-11
Australia/VIC544/2020	ncov	?	MT451372	2020-03-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29834	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451372	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC544/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
Australia/VIC546/2020	ncov	?	MT451374	2020-03-24	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29802	Homo sapiens	?	?	?	?	Seemann et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451374	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC546/2020 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-11
